phi : 84.100864  x : 0.513029  y : 0.020865  deg : -0.159673
phi : 83.571864  x : 0.506028  y : 0.020469  deg : -0.156497
phi : -12.464093  x : 0.504032  y : 0.021829  deg : -0.166847
phi : 4.530108  x : 0.496033  y : 0.022396  deg : -0.171003
phi : 8.874972  x : 0.515026  y : 0.019633  deg : -0.150286
phi : 9.979167  x : 0.508028  y : 0.020499  deg : -0.156771
phi : 11.880958  x : 0.505030  y : 0.021314  deg : -0.162938
phi : 11.028478  x : 0.504033  y : 0.022285  deg : -0.170334
phi : 17.249124  x : 0.515029  y : 0.020943  deg : -0.160314
phi : 13.137190  x : 0.508030  y : 0.021251  deg : -0.162523
phi : 14.480945  x : 0.506032  y : 0.021915  deg : -0.167556
phi : 10.248197  x : 0.504028  y : 0.020388  deg : -0.155833
phi : 9.775520  x : 0.503029  y : 0.020686  deg : -0.158091
phi : 8.393008  x : 0.506026  y : 0.019630  deg : -0.150080
phi : 11.682424  x : 0.506028  y : 0.020538  deg : -0.157022
phi : 13.744278  x : 0.510036  y : 0.023375  deg : -0.178813
phi : 7.750789  x : 0.506034  y : 0.022710  deg : -0.173633
phi : 15.841869  x : 0.498032  y : 0.021861  deg : -0.166959
phi : 14.371749  x : 0.502025  y : 0.019546  deg : -0.149359
phi : 13.637970  x : 0.510034  y : 0.022407  deg : -0.171408
phi : 6.603049  x : 0.513028  y : 0.020363  deg : -0.155833
phi : 16.014080  x : 0.511032  y : 0.022034  deg : -0.168573
phi : 12.914832  x : 0.497033  y : 0.022215  deg : -0.169646
phi : 14.847663  x : 0.509024  y : 0.019139  deg : -0.146389
phi : 9.601876  x : 0.499032  y : 0.021764  deg : -0.166244
phi : 10.646463  x : 0.498024  y : 0.019169  deg : -0.146398
phi : 12.028224  x : 0.510028  y : 0.020597  deg : -0.157558
phi : 17.444953  x : 0.507027  y : 0.020204  deg : -0.154492
phi : 8.332972  x : 0.511029  y : 0.020797  deg : -0.159113
phi : 17.861500  x : 0.511035  y : 0.022948  deg : -0.175565
phi : 15.705482  x : 0.508031  y : 0.021557  deg : -0.164861
phi : 12.655994  x : 0.497025  y : 0.019323  deg : -0.147559
phi : 13.822860  x : 0.506028  y : 0.020636  deg : -0.157776
phi : 12.969616  x : 0.494041  y : 0.024818  deg : -0.189448
phi : 11.840349  x : 0.507022  y : 0.018300  deg : -0.139932
phi : 10.964954  x : 0.499032  y : 0.021937  deg : -0.167562
phi : 13.576080  x : 0.493041  y : 0.024703  deg : -0.188544
phi : 13.116617  x : 0.513033  y : 0.022325  deg : -0.170844
phi : 10.589454  x : 0.507032  y : 0.021901  deg : -0.167466
phi : 17.393931  x : 0.499029  y : 0.021013  deg : -0.160504
phi : 14.917216  x : 0.507032  y : 0.021935  deg : -0.167731
phi : 14.087718  x : 0.501025  y : 0.019220  deg : -0.146850
phi : 13.508460  x : 0.495043  y : 0.025497  deg : -0.194656
phi : 11.223536  x : 0.505028  y : 0.020334  deg : -0.155445
phi : 13.227914  x : 0.505031  y : 0.021417  deg : -0.163726
phi : 8.634677  x : 0.513044  y : 0.025615  deg : -0.196022
phi : 12.386773  x : 0.504035  y : 0.022745  deg : -0.173851
phi : 16.008270  x : 0.500028  y : 0.020401  deg : -0.155854
phi : 9.798056  x : 0.504031  y : 0.021417  deg : -0.163705
phi : 14.087718  x : 0.506035  y : 0.022966  deg : -0.175590
phi : 8.330390  x : 0.500025  y : 0.019461  deg : -0.148674
phi : 15.177531  x : 0.496032  y : 0.021888  deg : -0.167122
phi : 13.494076  x : 0.501030  y : 0.021188  deg : -0.161884
phi : 16.025716  x : 0.506029  y : 0.020820  deg : -0.159178
phi : 15.155662  x : 0.505033  y : 0.022167  deg : -0.169454
phi : 9.778731  x : 0.501026  y : 0.019629  deg : -0.149971
phi : 14.831722  x : 0.509028  y : 0.020416  deg : -0.156155
phi : 8.064151  x : 0.507033  y : 0.022221  deg : -0.169917
phi : 16.603036  x : 0.503028  y : 0.020597  deg : -0.157414
phi : 12.112035  x : 0.507031  y : 0.021414  deg : -0.163747
phi : 10.381805  x : 0.505030  y : 0.021356  deg : -0.163259
phi : 12.369450  x : 0.506031  y : 0.021410  deg : -0.163691
phi : 11.539408  x : 0.500030  y : 0.021162  deg : -0.161669
phi : 13.812978  x : 0.508032  y : 0.021838  deg : -0.167008
phi : 14.623951  x : 0.505041  y : 0.024879  deg : -0.190192
phi : 10.646463  x : 0.495028  y : 0.020552  deg : -0.156903
phi : 8.071588  x : 0.516031  y : 0.021648  deg : -0.165731
phi : 17.413024  x : 0.514027  y : 0.020018  deg : -0.153210
phi : 13.470185  x : 0.514032  y : 0.021915  deg : -0.167731
phi : 17.204746  x : 0.501029  y : 0.020748  deg : -0.158521
phi : 13.494076  x : 0.496034  y : 0.022458  deg : -0.171475
phi : 14.645006  x : 0.502033  y : 0.022339  deg : -0.170699
phi : 10.628562  x : 0.501032  y : 0.021889  deg : -0.167244
phi : 9.234705  x : 0.507031  y : 0.021388  deg : -0.163541
phi : 14.597734  x : 0.507032  y : 0.021935  deg : -0.167730
phi : 14.922598  x : 0.497029  y : 0.020870  deg : -0.159371
phi : 10.360953  x : 0.510031  y : 0.021608  deg : -0.165293
phi : 10.957483  x : 0.496028  y : 0.020592  deg : -0.157226
phi : 14.885019  x : 0.510037  y : 0.023458  deg : -0.179445
phi : 8.637399  x : 0.508026  y : 0.019755  deg : -0.151075
phi : 14.592504  x : 0.511032  y : 0.021998  deg : -0.168302
phi : 11.778975  x : 0.516029  y : 0.020701  deg : -0.158483
phi : 12.937590  x : 0.511026  y : 0.019738  deg : -0.151009
phi : 11.507647  x : 0.503031  y : 0.021730  deg : -0.166072
phi : 10.091677  x : 0.503029  y : 0.020915  deg : -0.159841
phi : 12.347881  x : 0.509039  y : 0.024144  deg : -0.184668
phi : 12.910293  x : 0.506024  y : 0.019074  deg : -0.145831
phi : 15.961961  x : 0.511029  y : 0.020671  deg : -0.158145
phi : 13.446396  x : 0.498037  y : 0.023406  deg : -0.178758
phi : 13.227914  x : 0.497028  y : 0.020547  deg : -0.156903
phi : 11.464336  x : 0.495028  y : 0.020456  deg : -0.156170
phi : 8.599508  x : 0.501031  y : 0.021465  deg : -0.164001
phi : 14.576840  x : 0.506034  y : 0.022521  deg : -0.172186
phi : 11.189145  x : 0.504027  y : 0.020125  deg : -0.153829
phi : 12.061574  x : 0.499034  y : 0.022444  deg : -0.171439
phi : 9.772311  x : 0.502031  y : 0.021497  deg : -0.164269
phi : 15.364463  x : 0.513028  y : 0.020579  deg : -0.157484
phi : 10.920327  x : 0.511028  y : 0.020485  deg : -0.156721
phi : 11.227374  x : 0.495037  y : 0.023437  deg : -0.178925
phi : 16.002464  x : 0.514043  y : 0.025469  deg : -0.194935
phi : 13.451146  x : 0.503027  y : 0.020068  deg : -0.153369
phi : 11.223536  x : 0.513033  y : 0.022260  deg : -0.170348
phi : 14.831722  x : 0.512032  y : 0.021921  deg : -0.167731
phi : 15.172057  x : 0.498039  y : 0.024214  deg : -0.184929
phi : 15.716843  x : 0.507027  y : 0.020295  deg : -0.155188
phi : 11.452596  x : 0.507032  y : 0.022041  deg : -0.168542
phi : 16.771828  x : 0.505033  y : 0.022282  deg : -0.170334
phi : 9.788381  x : 0.506030  y : 0.021030  deg : -0.160784
phi : 13.460657  x : 0.502028  y : 0.020564  deg : -0.157138
phi : 10.614298  x : 0.506029  y : 0.020822  deg : -0.159194
phi : 12.594146  x : 0.512043  y : 0.025487  deg : -0.195016
phi : 13.749158  x : 0.512025  y : 0.019476  deg : -0.149028
phi : 16.270045  x : 0.512033  y : 0.022262  deg : -0.170341
phi : 8.925841  x : 0.511040  y : 0.024507  deg : -0.187499
phi : 10.051585  x : 0.498036  y : 0.023226  deg : -0.177389
phi : 11.766797  x : 0.502034  y : 0.022659  deg : -0.173151
phi : 12.040703  x : 0.506030  y : 0.021186  deg : -0.161980
phi : 14.284710  x : 0.509030  y : 0.021100  deg : -0.161383
phi : 12.928475  x : 0.499032  y : 0.021944  deg : -0.167619
phi : 15.403157  x : 0.509031  y : 0.021680  deg : -0.165824
phi : 9.769106  x : 0.507028  y : 0.020453  deg : -0.156395
phi : 9.187175  x : 0.505028  y : 0.020529  deg : -0.156937
phi : 15.671511  x : 0.510032  y : 0.021890  deg : -0.167448
phi : 10.916630  x : 0.511032  y : 0.021924  deg : -0.167731
phi : 7.163898  x : 0.504031  y : 0.021676  deg : -0.165678
phi : 16.784001  x : 0.505034  y : 0.022650  deg : -0.173151
phi : 15.397615  x : 0.509032  y : 0.021915  deg : -0.167619
phi : 15.369977  x : 0.510032  y : 0.021892  deg : -0.167466
phi : 13.754042  x : 0.504030  y : 0.021173  deg : -0.161835
phi : 16.681178  x : 0.500034  y : 0.022690  deg : -0.173341
phi : 10.265074  x : 0.503039  y : 0.024086  deg : -0.184080
phi : 12.149602  x : 0.511029  y : 0.020788  deg : -0.159043
phi : 12.051373  x : 0.509031  y : 0.021543  deg : -0.164777
phi : 16.505633  x : 0.497033  y : 0.022262  deg : -0.170000
phi : 14.434404  x : 0.506046  y : 0.026139  deg : -0.199850
phi : 8.084620  x : 7.921558  y : 0.009374  deg : 145.185288
phi : 10.291282  x : 7.887853  y : 0.029648  deg : 136.441724
phi : 31.258083  x : 7.840188  y : 0.063593  deg : 133.051129
phi : 9.199263  x : 7.969267  y : 0.077101  deg : 16.982356
phi : 79.269975  x : 7.887315  y : 0.119156  deg : 81.901233
phi : 12.720556  x : 7.904932  y : 0.134859  deg : 63.181745
phi : -0.024265  x : 7.912355  y : 0.165189  deg : 45.199201
phi : 1.190530  x : 7.873547  y : 0.220285  deg : 51.357693
phi : 79.547649  x : 7.823057  y : 0.272610  deg : 58.236357
phi : 1.822186  x : 7.761275  y : 0.319705  deg : 66.498818
phi : 84.012192  x : 7.680851  y : 0.370493  deg : 74.992124
phi : 1.368029  x : 7.638031  y : 0.428601  deg : 73.432294
phi : -1.041676  x : 7.564896  y : 0.477494  deg : 77.090593
phi : 2.189560  x : 7.490576  y : 0.529823  deg : 80.125477
phi : -0.393506  x : 7.656069  y : 0.602783  deg : 42.457830
phi : 0.894478  x : 6.774735  y : 0.443322  deg : 12.858995
phi : 2.982079  x : 4.174331  y : 0.778120  deg : 0.253178
phi : 4.903668  x : 4.264882  y : 0.851736  deg : 1.154230
phi : 11.022634  x : 3.765191  y : 0.878644  deg : 0.778505
phi : 11.332019  x : 4.089556  y : 0.974334  deg : 2.008949
phi : 9.323977  x : 3.900346  y : 1.058106  deg : 2.277989
phi : 8.712246  x : 4.133303  y : 1.054855  deg : 1.740718
phi : 9.397819  x : 4.154973  y : 1.069509  deg : 1.455884
phi : 7.835846  x : 4.425225  y : 1.440242  deg : 5.805972
phi : 7.041120  x : 4.266963  y : 1.542062  deg : 6.305216
phi : 7.786524  x : -0.072527  y : 1.787213  deg : -10.733605
phi : 8.073292  x : -0.706756  y : 2.063759  deg : -9.584705
phi : 9.131253  x : -0.183061  y : 2.017100  deg : -9.097188
phi : 7.878214  x : -0.030043  y : 2.063755  deg : -8.663324
phi : 10.920413  x : 0.272592  y : 2.070548  deg : -9.499966
phi : 12.503299  x : 4.127367  y : 2.071805  deg : 8.853842
phi : 13.174896  x : 4.103579  y : 2.159844  deg : 8.749748
phi : 11.045199  x : 4.062932  y : 2.236578  deg : 8.649870
phi : 14.076928  x : 4.027399  y : 2.303238  deg : 8.895668
phi : 6.054088  x : 4.012129  y : 2.373978  deg : 8.984680
phi : 10.393994  x : 4.002051  y : 2.444381  deg : 8.808021
phi : 7.580625  x : 3.975320  y : 2.477302  deg : 8.886554
phi : 6.540911  x : 4.013895  y : 2.594322  deg : 7.692255
phi : 9.975632  x : 3.800595  y : 2.580705  deg : 7.677588
phi : -11.167123  x : 3.640000  y : 2.603169  deg : 7.160389
phi : 10.049297  x : 3.421313  y : 2.671372  deg : 7.489159
phi : 81.072496  x : 3.296662  y : 2.717578  deg : 6.980777
phi : 86.559739  x : 8.000000  y : 0.000000  deg : -nan
phi : 34.153847  x : 8.000000  y : 0.000000  deg : -nan
phi : 36.242577  x : 3.275144  y : 2.772042  deg : 4.350136
phi : 44.095780  x : 3.256854  y : 2.778413  deg : 2.639325
phi : -0.658986  x : 3.146205  y : 2.782929  deg : 1.422146
phi : 5.893935  x : 3.071813  y : 2.791751  deg : 0.469036
phi : 5.768243  x : -0.199111  y : 3.006638  deg : -17.388137
phi : 5.470506  x : 8.000000  y : 0.000000  deg : -nan
phi : 6.248862  x : 0.169601  y : 2.823797  deg : -11.330307
phi : 6.341135  x : 0.128009  y : 2.820426  deg : -12.461902
phi : 7.625307  x : 0.098217  y : 2.802370  deg : -13.277069
phi : 2.500000  x : 0.068738  y : 2.790975  deg : -14.136737
phi : -2.500000  x : 3.480493  y : 2.378130  deg : -10.753001
phi : 13.932885  x : 3.417869  y : 2.392202  deg : -10.317799
phi : 11.801358  x : 3.386750  y : 2.393060  deg : -10.417408
phi : 11.473985  x : 3.340521  y : 2.410347  deg : -10.352516
phi : 11.066354  x : 3.305450  y : 2.405582  deg : -10.131512
phi : 6.770853  x : 3.275019  y : 2.420750  deg : -10.377432
phi : 7.992611  x : 3.237593  y : 2.344001  deg : -9.205866
phi : 8.043553  x : 3.255764  y : 2.373867  deg : -9.581945
phi : -9.184394  x : 3.240353  y : 2.351860  deg : -9.045123
phi : -84.824519  x : 3.240596  y : 2.306858  deg : -8.859217
phi : 2.500000  x : 3.219551  y : 2.297764  deg : -8.421671
phi : 2.500000  x : 3.224921  y : 2.232053  deg : -8.053164
phi : 2.500000  x : 3.246934  y : 2.266963  deg : -8.498687
phi : 2.500000  x : 3.239165  y : 2.229462  deg : -8.343325
phi : 2.500000  x : 3.257091  y : 2.229998  deg : -8.431745
phi : 2.500000  x : 3.273054  y : 2.167021  deg : -7.878615
phi : -2.500000  x : 3.282437  y : 2.146647  deg : -7.467104
phi : -2.500000  x : 3.291187  y : 2.117462  deg : -7.212523
phi : 2.500000  x : 3.282276  y : 2.102452  deg : -7.020122
phi : 2.500000  x : 3.306370  y : 2.090186  deg : -7.004556
phi : 14.113673  x : 3.289338  y : 2.086328  deg : -6.888308
phi : 88.423245  x : 3.312859  y : 2.065332  deg : -7.030107
phi : 88.415172  x : 3.297497  y : 2.067665  deg : -6.734828
phi : 88.414454  x : 3.318562  y : 2.055944  deg : -6.709604
phi : 88.395803  x : 3.299318  y : 2.046881  deg : -6.530403
phi : 88.376760  x : 3.333207  y : 2.024502  deg : -6.451684
phi : 16.120016  x : 3.347004  y : 2.000964  deg : -6.269532
phi : 14.146634  x : 3.382548  y : 1.967104  deg : -6.324736
phi : 15.116662  x : 3.412666  y : 1.953601  deg : -6.067630
phi : 13.481679  x : 3.435950  y : 1.934243  deg : -6.217215
phi : 13.703454  x : 3.441427  y : 1.918939  deg : -5.828743
phi : 14.259735  x : 3.476044  y : 1.874681  deg : -5.758609
phi : 13.902677  x : 3.526961  y : 1.835524  deg : -5.560932
phi : 88.177337  x : 3.514511  y : 1.828859  deg : -5.182096
phi : 13.928413  x : 3.566428  y : 1.789246  deg : -4.977412
phi : 14.578897  x : 3.608620  y : 1.752074  deg : -4.751023
phi : 83.199819  x : 4.074635  y : 1.992264  deg : 1.590568
phi : 14.494412  x : 4.015299  y : 2.001209  deg : 1.583141
phi : 18.315565  x : 4.051239  y : 1.988096  deg : 2.025968
phi : 13.349332  x : 4.015368  y : 1.999118  deg : 1.856755
phi : 83.080755  x : 4.081239  y : 1.974298  deg : 2.260725
phi : 83.059797  x : 4.039202  y : 1.970750  deg : 2.296721
phi : 83.041940  x : 3.958180  y : 1.978305  deg : 2.170145
phi : 83.016749  x : 3.867152  y : 1.950505  deg : 2.484948
phi : 13.628408  x : 3.947674  y : 1.942857  deg : 2.634964
phi : 12.281219  x : 3.960384  y : 1.941604  deg : 2.579159
phi : 12.332630  x : 4.114650  y : 1.918058  deg : 2.726102
phi : 14.754381  x : 3.899352  y : 1.901339  deg : 2.874356
phi : 15.267710  x : 3.879850  y : 1.909200  deg : 3.137885
phi : 16.569935  x : 3.953641  y : 1.878165  deg : 3.351073
phi : 17.678719  x : 4.039477  y : 1.891450  deg : 2.971987
phi : 21.268587  x : 3.928464  y : 1.880910  deg : 3.204678
phi : 20.064997  x : 4.050614  y : 1.877626  deg : 3.072547
phi : 20.033091  x : 3.914450  y : 1.859947  deg : 3.272600
phi : 17.711190  x : 3.925798  y : 1.870339  deg : 3.341624
phi : 16.612456  x : 3.998372  y : 1.853396  deg : 3.648294
phi : 16.624244  x : 3.914433  y : 1.842951  deg : 3.470419
phi : 17.971475  x : 3.982930  y : 1.831768  deg : 3.487201
phi : 16.812840  x : 4.030007  y : 1.833652  deg : 3.208827
phi : 16.101153  x : 3.994665  y : 1.818927  deg : 3.325959
phi : 16.043277  x : 4.170051  y : 1.826073  deg : 3.258757
phi : 14.936038  x : 4.207694  y : 1.802779  deg : 3.324609
phi : 15.937336  x : 4.147968  y : 1.812153  deg : 3.055799
phi : 15.762465  x : 4.073253  y : 1.793641  deg : 3.450251
phi : 14.347425  x : 4.066485  y : 1.798078  deg : 3.684044
phi : 12.463616  x : 4.129835  y : 1.773096  deg : 4.135366
phi : 13.231837  x : 3.943036  y : 1.784284  deg : 4.009732
phi : 12.359189  x : 3.953099  y : 1.784803  deg : 3.951106
phi : 11.994089  x : 4.034813  y : 1.774156  deg : 3.894672
phi : 11.969753  x : 4.217788  y : 1.791395  deg : 3.656038
phi : 15.164934  x : 4.134603  y : 1.749787  deg : 3.894705
phi : 13.825398  x : 4.335537  y : 1.773345  deg : 3.176251
phi : 13.648806  x : 4.258921  y : 1.789396  deg : 2.437744
phi : 16.500185  x : 4.263813  y : 1.790351  deg : 2.396635
phi : 13.852572  x : 4.464534  y : 1.752540  deg : 2.632263
phi : 11.750299  x : 3.921959  y : 1.467358  deg : -2.789712
phi : 12.882196  x : 3.811390  y : 1.499716  deg : -2.699713
phi : 11.507036  x : 3.747928  y : 1.524196  deg : -2.720710
phi : 12.033633  x : 3.676035  y : 1.536960  deg : -2.817838
phi : 10.049113  x : 3.898903  y : 1.417011  deg : -4.561058
phi : 11.225858  x : 4.712866  y : 1.769192  deg : 0.710103
phi : 14.564270  x : 4.688852  y : 1.785760  deg : 0.411239
phi : 15.854136  x : 0.041653  y : 1.829829  deg : 0.051272
phi : 15.738562  x : 0.030650  y : 1.817617  deg : 0.151980
phi : 16.877978  x : 0.017826  y : 1.828831  deg : 0.095439
phi : 18.123976  x : 4.054000  y : 0.000000  deg : 0.000000
phi : 17.411469  x : 4.019000  y : 0.000000  deg : 0.000000
phi : 16.656703  x : 8.000000  y : 0.000000  deg : -nan
phi : 17.362666  x : 8.000000  y : 0.000000  deg : -nan
phi : 16.011778  x : 8.000000  y : 0.000000  deg : -nan
phi : 17.289154  x : -0.297353  y : 1.803056  deg : 0.739950
phi : 15.250970  x : 8.000000  y : 0.000000  deg : -nan
phi : 12.614465  x : 8.000000  y : 0.000000  deg : -nan
phi : 15.854057  x : 8.000000  y : 0.000000  deg : -nan
phi : 18.001514  x : 8.000000  y : 0.000000  deg : -nan
phi : 25.413345  x : 8.000000  y : 0.000000  deg : -nan
phi : 24.759958  x : 8.000000  y : 0.000000  deg : -nan
phi : 23.700823  x : 8.000000  y : 0.000000  deg : -nan
phi : 25.755939  x : 8.000000  y : 0.000000  deg : -nan
phi : 25.921080  x : 8.000000  y : 0.000000  deg : -nan
phi : 24.660481  x : 3.772000  y : 0.000000  deg : 0.000000
phi : 24.901025  x : 8.000000  y : 0.000000  deg : -nan
phi : 26.151932  x : 8.000000  y : 0.000000  deg : -nan
phi : 27.693618  x : 3.503288  y : 1.594373  deg : -2.772686
phi : 17.141982  x : 3.593846  y : 1.501611  deg : -1.819034
phi : 12.761693  x : 3.600100  y : 1.529000  deg : -2.162737
phi : 20.900613  x : 3.586931  y : 1.542871  deg : -2.270342
phi : 22.821213  x : 3.587207  y : 1.543660  deg : -2.530594
phi : 22.692219  x : 3.563271  y : 1.569037  deg : -2.475998
phi : 21.249729  x : 3.561468  y : 1.572932  deg : -2.513363
phi : 14.856126  x : 3.555557  y : 1.568213  deg : -2.685288
phi : 13.764386  x : 3.529594  y : 1.581782  deg : -2.485519
phi : 11.713582  x : 3.447690  y : 1.586983  deg : -2.469087
phi : 12.218918  x : 3.434833  y : 1.604733  deg : -2.367431
phi : 11.914664  x : 2.920727  y : 1.670748  deg : -1.457820
phi : 9.295417  x : 3.252744  y : 1.613615  deg : -2.273146
phi : 6.206796  x : 3.250817  y : 1.614163  deg : -2.271983
phi : 7.472047  x : 2.948583  y : 1.646558  deg : -2.053875
phi : 4.741292  x : 3.367049  y : 1.616914  deg : -2.489144
phi : 1.055174  x : 3.340411  y : 1.616433  deg : -2.881902
phi : 5.650329  x : 3.189156  y : 1.628503  deg : -2.951311
phi : 6.319380  x : 3.211474  y : 1.625814  deg : -3.253520
phi : 0.061357  x : 3.218638  y : 1.668135  deg : -2.483007
phi : -0.996658  x : 2.901756  y : 1.615244  deg : -3.329435
phi : 0.122072  x : 3.297627  y : 1.624290  deg : -2.555894
phi : 0.102818  x : 2.990329  y : 1.622947  deg : -2.700392
phi : 2.268818  x : 3.313801  y : 1.612910  deg : -2.742592
phi : 4.427786  x : 3.021909  y : 1.564013  deg : -3.691643
phi : 4.212198  x : 2.981092  y : 1.604033  deg : -2.973774
phi : -0.105514  x : 3.109466  y : 1.568814  deg : -3.035503
phi : -0.536591  x : 3.293140  y : 1.479805  deg : -1.702794
phi : -1.410733  x : 3.178076  y : 1.592210  deg : -2.523334
phi : 2.077893  x : 3.363351  y : 1.534583  deg : -2.812902
phi : 1.213563  x : 3.353105  y : 1.529063  deg : -2.713811
phi : 0.114043  x : 3.048128  y : 1.593665  deg : -2.089776
phi : 4.846531  x : 2.894215  y : 1.553874  deg : -2.676890
phi : 6.327104  x : 2.759252  y : 1.538831  deg : -3.113718
phi : 6.950956  x : 3.170533  y : 1.519940  deg : -3.219938
phi : 8.983603  x : 3.181107  y : 1.530164  deg : -3.366430
phi : 10.179722  x : 2.941201  y : 1.459033  deg : -2.838351
phi : 15.896534  x : 2.856870  y : 1.551321  deg : -2.534878
phi : 14.055028  x : 3.336452  y : 1.516752  deg : -2.516371
phi : 13.979204  x : 2.972423  y : 1.497995  deg : -3.091728
phi : 20.684425  x : 2.921596  y : 1.537352  deg : -2.342293
phi : 20.725497  x : 3.310490  y : 1.527454  deg : -2.291323
phi : 18.618635  x : 3.122358  y : 1.523386  deg : -2.594633
phi : 18.606501  x : 3.373835  y : 1.524874  deg : -2.243231
phi : 16.328867  x : 3.111105  y : 1.534301  deg : -2.423625
phi : 14.765968  x : 3.122463  y : 1.540408  deg : -2.276996
phi : 16.181867  x : 3.119740  y : 1.545063  deg : -2.067494
phi : 14.422459  x : 3.041654  y : 1.580007  deg : -2.924797
phi : 14.752680  x : 3.551104  y : 1.652828  deg : -5.630752
phi : 13.385521  x : 3.650362  y : 1.669409  deg : -10.747008
phi : 14.809106  x : 5.025097  y : 1.511795  deg : -12.188898
phi : 12.868004  x : 5.404034  y : 1.434614  deg : -11.926444
phi : 83.116147  x : 5.080043  y : 1.359666  deg : -10.718842
phi : 2.500000  x : 4.714742  y : 1.452426  deg : -8.850421
phi : 2.500000  x : 3.373424  y : 1.638067  deg : -6.746811
phi : 2.500000  x : 3.689270  y : 1.579522  deg : -2.873663
phi : -84.759974  x : 3.735258  y : 1.442212  deg : -1.934049
phi : -10.648613  x : 3.836159  y : 1.375009  deg : -1.524573
phi : -87.872663  x : 4.253165  y : 1.674528  deg : 3.669266
phi : 13.030377  x : 4.396618  y : 1.678174  deg : 4.027575
phi : 6.306405  x : 4.325897  y : 1.694426  deg : 3.741749
phi : 8.931093  x : 4.221121  y : 1.698388  deg : 3.798837
phi : 7.544597  x : 4.330394  y : 1.720698  deg : 3.877866
phi : 7.806439  x : 4.248288  y : 1.717130  deg : 3.906795
phi : 6.821559  x : 4.184788  y : 1.724855  deg : 4.172300
phi : 8.682993  x : 4.222733  y : 1.735773  deg : 4.069734
phi : 7.191053  x : 4.226816  y : 1.730283  deg : 4.365051
phi : 6.284051  x : 4.281291  y : 1.738456  deg : 4.194416
phi : 6.685988  x : 4.359231  y : 1.776346  deg : 3.742060
phi : 9.144822  x : 4.106873  y : 1.751549  deg : 4.026643
phi : 6.728646  x : 4.167381  y : 1.756613  deg : 3.876489
phi : 7.443213  x : 4.165721  y : 1.760190  deg : 3.841719
phi : 5.527079  x : 4.216143  y : 1.790258  deg : 3.929748
phi : 6.098399  x : 4.220093  y : 1.784573  deg : 3.727028
phi : 9.099169  x : 4.262371  y : 1.789655  deg : 3.413923
phi : 9.941372  x : 4.275878  y : 1.778495  deg : 2.972682
phi : 8.273216  x : 4.293521  y : 1.801293  deg : 3.080949
phi : 7.775107  x : 4.275899  y : 1.803916  deg : 3.154933
phi : 10.294374  x : 4.313284  y : 1.825684  deg : 2.905109
phi : 9.233566  x : 4.316228  y : 1.833862  deg : 2.784872
phi : 10.944610  x : 4.347195  y : 1.842090  deg : 2.738440
phi : 11.627327  x : 4.368856  y : 1.838393  deg : 2.397599
phi : 11.024422  x : 4.352079  y : 1.858362  deg : 2.004322
phi : 12.422972  x : 4.363318  y : 1.860584  deg : 1.904999
phi : 12.820952  x : 4.429461  y : 1.917826  deg : 0.758636
phi : 13.208940  x : 4.436347  y : 1.934788  deg : -0.248538
phi : 13.887533  x : 4.694734  y : 1.850449  deg : -0.492228
phi : 16.271138  x : 4.802409  y : 1.823505  deg : -0.695008
phi : 14.269143  x : 4.754960  y : 1.861396  deg : -1.339118
phi : 10.541064  x : 4.677780  y : 1.885538  deg : -1.577242
phi : 7.693478  x : 4.698453  y : 1.883451  deg : -1.203682
phi : 7.944017  x : 4.746720  y : 1.885145  deg : -0.590563
phi : 8.500765  x : 4.463196  y : 1.908763  deg : -0.355113
phi : 7.651807  x : 4.533668  y : 1.978036  deg : -0.960912
phi : 8.984399  x : 4.494557  y : 1.907865  deg : 0.442406
phi : 8.819395  x : 4.474288  y : 1.912452  deg : 0.773265
phi : 11.405659  x : 4.501362  y : 1.907814  deg : 1.146282
phi : 9.305428  x : 4.503801  y : 1.920602  deg : 0.468247
phi : 9.654659  x : 4.741662  y : 1.902305  deg : -0.527529
phi : 8.005870  x : 4.762332  y : 1.900006  deg : -1.156285
phi : 8.838681  x : 4.549159  y : 1.940457  deg : -1.349668
phi : 9.771488  x : 4.755011  y : 1.936721  deg : -0.830200
phi : 14.039809  x : 4.561486  y : 1.972288  deg : -0.838036
phi : 5.341403  x : 4.586633  y : 1.973873  deg : -0.289827
phi : 7.538287  x : 4.592627  y : 1.984202  deg : 0.036642
phi : 82.363406  x : 4.618617  y : 2.004747  deg : 0.337230
phi : 9.932455  x : 4.434896  y : 1.998401  deg : 0.227414
phi : 10.412366  x : 4.661957  y : 2.020662  deg : 1.061667
phi : 7.991242  x : 4.446630  y : 2.097006  deg : -0.046800
phi : 8.475945  x : 4.564048  y : 2.032314  deg : 0.646324
phi : 8.773463  x : 4.532415  y : 2.065224  deg : 0.722820
phi : 8.453746  x : 5.049298  y : 2.062366  deg : 2.048729
phi : 8.101637  x : 4.793130  y : 2.060905  deg : 3.023047
phi : 8.383418  x : 4.837380  y : 2.072148  deg : 3.517183
phi : -11.263427  x : 4.997958  y : 2.053171  deg : 4.630804
phi : 6.451436  x : 4.967314  y : 2.073907  deg : 4.883671
phi : 10.804513  x : 5.011883  y : 2.078643  deg : 4.926121
phi : 12.537926  x : 5.084906  y : 2.151361  deg : 3.072393
phi : 15.729833  x : 4.910439  y : 2.116515  deg : 2.836763
phi : 14.953552  x : 4.906231  y : 2.115679  deg : 2.133671
