phi : 79.604307  x : 7.914428  y : 0.141076  deg : 54.739729
phi : 2.842892  x : 7.878422  y : 0.172453  deg : 63.433523
phi : 3.443539  x : 7.924281  y : 0.209751  deg : 19.349261
phi : 3.263039  x : 7.804780  y : 0.267302  deg : 66.641905
phi : 83.987485  x : 7.772320  y : 0.310462  deg : 66.754746
phi : -5.314958  x : 7.814070  y : 0.339410  deg : 49.464045
phi : 3.374040  x : 7.686994  y : 0.398844  deg : 70.374214
phi : 2.265572  x : 7.639911  y : 0.440564  deg : 72.760356
phi : 1.154868  x : 7.569080  y : 0.477238  deg : 78.830326
phi : 2.105746  x : 7.533442  y : 0.528534  deg : 77.436145
phi : 3.841226  x : 6.981213  y : 0.613020  deg : 0.214046
phi : 1.311934  x : 3.586864  y : 0.651726  deg : 1.099351
phi : 1.468828  x : 4.257311  y : 0.696800  deg : 1.703631
phi : 3.812366  x : 4.352741  y : 0.700927  deg : 2.871584
phi : 10.324794  x : 3.964169  y : 0.872187  deg : 1.305301
phi : 10.060311  x : 4.554629  y : 0.888135  deg : 2.545189
phi : 7.647321  x : 4.138294  y : 0.958994  deg : 0.803622
phi : 2.463808  x : 4.132407  y : 1.055369  deg : 1.237007
phi : 2.626211  x : 3.987013  y : 1.080865  deg : 0.925588
phi : 4.367790  x : 4.224135  y : 1.078967  deg : 1.052519
phi : 2.302693  x : 4.529607  y : 1.372661  deg : 4.669488
phi : 2.615002  x : 4.389054  y : 1.468152  deg : 5.124142
phi : 2.291031  x : 4.017403  y : 1.528948  deg : 5.747844
phi : 2.772037  x : -2.533358  y : 2.606256  deg : -13.147508
phi : 0.528604  x : -2.523325  y : 2.679087  deg : -12.783257
phi : 9.530360  x : -2.493730  y : 2.721932  deg : -12.541289
phi : -2.821321  x : -2.470843  y : 2.769838  deg : -12.316989
phi : 5.184309  x : -1.757515  y : 2.634833  deg : -13.361238
phi : 3.779927  x : -1.767042  y : 2.698624  deg : -13.195424
phi : 1.069325  x : 4.224407  y : 1.966455  deg : 6.737994
phi : 2.880457  x : 3.559452  y : 1.965265  deg : 6.627136
phi : 2.577514  x : -2.520123  y : 2.909336  deg : -11.708761
phi : 5.711268  x : -2.166189  y : 2.886386  deg : -13.600310
phi : 1.181132  x : -1.868227  y : 2.797168  deg : -13.825484
phi : 0.723396  x : 3.756091  y : 1.998679  deg : 3.531798
phi : 2.640480  x : 3.841312  y : 2.082574  deg : 3.899366
phi : 2.530951  x : 3.810408  y : 2.085599  deg : 3.285658
phi : 2.248241  x : 3.784380  y : 2.096143  deg : 2.561949
phi : 1.968498  x : 3.734667  y : 2.099393  deg : 2.293632
phi : 6.134300  x : 3.719313  y : 2.093070  deg : 1.693372
phi : 6.627628  x : 3.673930  y : 2.098090  deg : 1.127192
phi : 5.252657  x : 3.917955  y : 2.109724  deg : 0.418713
phi : 6.060877  x : 3.890386  y : 2.104224  deg : -0.113569
phi : 8.936384  x : 3.978733  y : 2.090080  deg : -0.713445
phi : 9.057516  x : 4.080987  y : 2.056894  deg : -1.192733
phi : 5.517433  x : 4.238571  y : 2.081599  deg : -2.210421
phi : 6.741632  x : 3.781572  y : 1.816732  deg : -6.299882
phi : 6.131669  x : 3.740191  y : 1.854547  deg : -6.526338
phi : 6.026447  x : 3.711029  y : 1.862713  deg : -6.475455
phi : 6.892686  x : 3.681273  y : 1.874529  deg : -6.463094
phi : 7.688489  x : 3.662802  y : 1.884715  deg : -6.737194
phi : 7.926413  x : 3.563173  y : 1.936451  deg : -6.328841
phi : 8.550173  x : 3.493464  y : 1.931461  deg : -6.449545
phi : 88.064176  x : 3.369351  y : 1.946181  deg : -6.296168
phi : 88.097347  x : 3.441223  y : 1.918455  deg : -6.322661
phi : 88.124804  x : 3.397133  y : 1.911509  deg : -5.802459
phi : 88.013734  x : 3.094763  y : 1.953728  deg : -4.467107
phi : 8.176618  x : 3.515592  y : 1.863014  deg : -5.560085
phi : 8.136409  x : 3.527814  y : 1.850717  deg : -5.481150
phi : 6.157507  x : 3.547004  y : 1.836932  deg : -5.416933
phi : 7.017597  x : 3.370755  y : 1.868196  deg : -4.727220
phi : 6.504483  x : 3.521174  y : 1.808043  deg : -4.983277
phi : 7.064922  x : 3.516862  y : 1.802691  deg : -4.905298
phi : 8.578004  x : 3.490761  y : 1.780412  deg : -4.545917
phi : 14.692632  x : 3.498568  y : 1.772949  deg : -4.247664
phi : 10.995950  x : 3.531957  y : 1.740292  deg : -4.280794
phi : 1.458781  x : 3.547363  y : 1.724717  deg : -3.923745
phi : 83.109479  x : 3.550748  y : 1.700096  deg : -3.912272
phi : 83.081538  x : 3.557029  y : 1.682858  deg : -3.745115
phi : 12.450772  x : 3.559709  y : 1.661595  deg : -3.516276
phi : 10.937120  x : 3.578686  y : 1.632285  deg : -3.513420
phi : 10.759388  x : 3.572406  y : 1.620998  deg : -3.108316
phi : 83.035729  x : 3.575246  y : 1.602495  deg : -2.908665
phi : 9.457565  x : 3.521109  y : 1.608606  deg : -2.505891
phi : 10.881830  x : 3.572562  y : 1.574290  deg : -2.574158
phi : 12.477015  x : 3.557625  y : 1.574063  deg : -2.510723
phi : 13.645200  x : 3.517092  y : 1.585420  deg : -2.976594
phi : 14.083695  x : 3.382443  y : 1.627570  deg : -2.166247
phi : 15.448119  x : 3.306240  y : 1.593884  deg : -2.506212
phi : 11.511459  x : 3.108610  y : 1.630532  deg : -1.435673
phi : 12.070182  x : 3.279255  y : 1.595259  deg : -1.671410
phi : 8.181593  x : 3.139287  y : 1.605501  deg : -1.278467
phi : 7.004602  x : 3.502620  y : 1.522196  deg : -2.449045
phi : 9.926923  x : 3.377020  y : 1.553444  deg : -1.573713
phi : 10.937565  x : 3.409177  y : 1.539255  deg : -1.535761
phi : 11.385072  x : 3.204042  y : 1.562282  deg : -1.043008
phi : 11.342940  x : 3.430788  y : 1.525055  deg : -1.457338
phi : 13.899621  x : 3.556127  y : 1.486805  deg : -1.998906
phi : 11.900270  x : 3.629351  y : 1.472403  deg : -1.617860
phi : 12.547949  x : 3.639764  y : 1.465723  deg : -1.580423
phi : 8.844436  x : 3.258256  y : 1.478837  deg : -1.071453
phi : 7.587364  x : 3.653041  y : 1.413501  deg : -1.762972
phi : 7.019843  x : 3.164061  y : 1.468541  deg : -0.642082
phi : 5.006061  x : 3.316220  y : 1.469860  deg : -0.422856
phi : 4.080096  x : 3.793891  y : 1.351802  deg : -1.816899
phi : 3.691698  x : 3.143699  y : 1.438944  deg : -0.004798
phi : 3.305968  x : 3.749779  y : 1.341816  deg : -1.021166
phi : 6.139001  x : 3.702967  y : 1.346298  deg : -0.646227
phi : 6.803743  x : 3.698238  y : 1.337860  deg : -0.525847
phi : 7.422537  x : 3.238882  y : 1.401116  deg : 0.351740
phi : 6.337000  x : 3.534539  y : 1.346312  deg : -0.277776
phi : 6.647945  x : 3.464446  y : 1.352790  deg : -0.357920
phi : 6.787496  x : 3.660069  y : 1.346454  deg : -0.236385
phi : 6.426234  x : 3.416282  y : 1.373228  deg : 0.322407
phi : 7.615541  x : 3.827710  y : 1.322923  deg : -0.592453
phi : 7.757940  x : 3.254700  y : 1.362385  deg : -0.268875
phi : 5.859040  x : 3.613090  y : 1.339998  deg : -0.485483
phi : 4.643306  x : 3.382129  y : 1.338705  deg : -0.416698
phi : 5.677575  x : 3.610746  y : 1.332299  deg : -0.634957
phi : 9.732059  x : 3.688622  y : 1.309983  deg : -0.901045
phi : 6.856851  x : 3.721231  y : 1.300353  deg : -0.904451
phi : 6.837299  x : 3.756762  y : 1.303707  deg : -0.829225
phi : 5.815212  x : 3.743973  y : 1.330006  deg : -0.853999
phi : 8.020793  x : 3.739846  y : 1.353508  deg : -1.125754
phi : 6.658970  x : 3.773348  y : 1.372788  deg : -1.243443
phi : 7.864210  x : 3.702760  y : 1.395010  deg : -1.484956
phi : 6.525562  x : 3.850172  y : 1.385479  deg : -1.962316
phi : 1.691830  x : 3.930538  y : 1.392151  deg : -1.885663
phi : 3.795443  x : 3.939363  y : 1.405503  deg : -2.092201
phi : 6.594751  x : 3.933354  y : 1.433783  deg : -2.171187
phi : 7.650250  x : 3.946678  y : 1.429469  deg : -2.426017
phi : 9.718201  x : 3.944515  y : 1.438350  deg : -2.527955
phi : 7.333145  x : 3.951465  y : 1.445947  deg : -2.654342
phi : 7.159610  x : 3.960794  y : 1.436377  deg : -2.825834
phi : 6.476107  x : 3.889741  y : 1.466379  deg : -2.634407
phi : 6.996021  x : 3.916750  y : 1.428757  deg : -3.035297
phi : 7.519812  x : 4.397350  y : 1.622132  deg : 2.759827
phi : 6.134108  x : 4.444661  y : 1.773215  deg : 0.492403
phi : 10.053085  x : 0.327070  y : 1.776943  deg : 0.960962
phi : 8.181794  x : 0.316202  y : 1.783199  deg : 0.684502
phi : 9.036254  x : 0.324086  y : 1.781781  deg : 0.431588
phi : 7.663663  x : 0.312148  y : 1.787844  deg : -0.091694
phi : 10.386920  x : 0.322160  y : 1.791152  deg : -0.631587
phi : 10.407129  x : -3.289920  y : 2.350472  deg : -10.010533
phi : 7.755807  x : 0.273295  y : 1.814937  deg : -0.968659
phi : 8.502114  x : 0.271430  y : 1.815743  deg : -0.971241
phi : 10.918828  x : 0.263018  y : 1.814917  deg : -1.451575
phi : 11.593873  x : 0.261323  y : 1.807673  deg : -1.397935
phi : 11.935464  x : 0.292625  y : 1.805387  deg : -1.183358
phi : 13.794077  x : 0.287397  y : 1.796196  deg : -1.109990
phi : 13.760266  x : 0.316087  y : 1.791530  deg : -1.124243
phi : 14.201837  x : 3.822211  y : 1.555585  deg : -3.422638
phi : 14.342136  x : 3.940574  y : 1.535141  deg : -3.464965
phi : 14.171759  x : 3.994320  y : 1.499087  deg : -3.767872
phi : 10.830765  x : 3.985237  y : 1.520371  deg : -3.491428
phi : 11.472526  x : 3.998296  y : 1.483976  deg : -3.596594
phi : 11.086677  x : 3.995804  y : 1.488758  deg : -3.395114
phi : 6.292356  x : 4.006823  y : 1.483961  deg : -3.386286
phi : 6.102010  x : 4.016199  y : 1.471848  deg : -3.277158
phi : 8.474425  x : 4.018565  y : 1.466705  deg : -3.223087
phi : 6.052047  x : 4.006734  y : 1.480847  deg : -3.096594
phi : 6.893731  x : 4.039752  y : 1.454785  deg : -3.420655
phi : 7.864210  x : 4.040270  y : 1.450388  deg : -3.366996
phi : 5.467022  x : 4.039432  y : 1.459705  deg : -3.231843
phi : 6.302774  x : 4.036992  y : 1.461761  deg : -3.246563
phi : 6.966310  x : 4.045811  y : 1.459662  deg : -3.261284
phi : 7.612114  x : 4.038120  y : 1.464815  deg : -3.290731
phi : 5.739601  x : 4.033058  y : 1.453959  deg : -3.128844
phi : 5.380215  x : 4.039434  y : 1.456816  deg : -3.195051
phi : 8.397212  x : 3.991873  y : 1.457787  deg : -2.986719
phi : 9.811471  x : 4.046308  y : 1.440689  deg : -3.021278
phi : 12.186738  x : 4.061201  y : 1.431901  deg : -2.978096
phi : 12.584246  x : 4.070680  y : 1.422843  deg : -2.905789
phi : 13.021508  x : 4.083108  y : 1.413099  deg : -2.837949
phi : 13.766531  x : 4.101639  y : 1.405530  deg : -2.826453
phi : 14.784915  x : 4.101881  y : 1.382449  deg : -2.776803
phi : 13.495623  x : 4.120162  y : 1.403829  deg : -2.891482
phi : 17.357078  x : 4.117291  y : 1.363009  deg : -2.093412
phi : 17.001703  x : 4.124636  y : 1.347650  deg : -2.175020
phi : 16.492352  x : 4.153832  y : 1.370358  deg : -2.860571
phi : 17.437193  x : 4.161152  y : 1.375983  deg : -2.719525
phi : 16.649259  x : 4.185661  y : 1.361366  deg : -2.641857
phi : 15.537630  x : 4.197200  y : 1.349049  deg : -2.532218
phi : 15.914065  x : 4.190623  y : 1.345454  deg : -2.452979
phi : 17.168317  x : 4.213432  y : 1.343960  deg : -2.541218
phi : 17.123434  x : 4.219428  y : 1.318823  deg : -2.480922
phi : 16.601049  x : 4.231275  y : 1.322401  deg : -2.335372
phi : 16.694680  x : 4.217423  y : 1.328230  deg : -2.348433
phi : 14.206988  x : 4.233066  y : 1.309333  deg : -2.166725
phi : 16.008939  x : 4.241214  y : 1.308408  deg : -2.192658
phi : 16.261920  x : 4.242949  y : 1.310347  deg : -2.227242
phi : 14.322733  x : 4.243048  y : 1.310630  deg : -2.231566
phi : 15.314275  x : 4.277975  y : 1.375337  deg : -3.279929
phi : 15.871279  x : 4.288168  y : 1.396945  deg : -3.623792
phi : 14.836319  x : 4.265613  y : 1.373607  deg : -3.194861
phi : 16.953969  x : 4.266852  y : 1.394214  deg : -3.729087
phi : 17.929670  x : 4.266754  y : 1.408182  deg : -3.666506
phi : 19.802634  x : 4.301215  y : 1.411620  deg : -4.139066
phi : 19.169693  x : 4.631913  y : 1.555663  deg : 2.208574
phi : 21.565134  x : 4.513438  y : 1.604410  deg : 1.539544
phi : 22.573756  x : 4.419335  y : 1.605183  deg : 2.603688
phi : 20.498798  x : 4.335998  y : 1.694832  deg : 1.426480
phi : 21.395744  x : 4.372214  y : 1.701534  deg : 1.872104
phi : 21.622865  x : 4.355311  y : 1.712593  deg : 1.831764
phi : 18.914971  x : 4.334708  y : 1.720474  deg : 2.104817
phi : 20.631517  x : 4.328268  y : 1.748963  deg : 2.280052
phi : 17.399486  x : 4.068943  y : 1.759842  deg : 2.383055
phi : 19.020604  x : 4.312374  y : 1.775968  deg : 2.284446
phi : 17.395096  x : 4.311157  y : 1.782651  deg : 1.457624
phi : 19.006587  x : 4.296937  y : 1.649922  deg : -7.265658
phi : 17.926284  x : 4.071576  y : 1.832951  deg : -9.763136
phi : 18.129480  x : 4.312009  y : 1.800428  deg : -12.021017
phi : 17.991777  x : 4.308600  y : 1.791139  deg : -10.883559
phi : 2.500000  x : 3.653019  y : 1.781843  deg : -7.038900
phi : 2.500000  x : 4.229341  y : 1.632792  deg : -6.413846
phi : 2.500000  x : 4.577889  y : 1.715443  deg : 0.126215
phi : 2.500000  x : 4.391976  y : 1.819847  deg : 0.234130
phi : 2.500000  x : 4.381252  y : 1.753027  deg : 2.403102
phi : 87.401233  x : 4.201120  y : 1.819191  deg : 2.161373
phi : 19.957574  x : 4.219641  y : 1.823101  deg : 2.504030
phi : 15.367210  x : 4.243809  y : 1.820248  deg : 2.645203
phi : 16.339931  x : 4.248566  y : 1.820890  deg : 2.858752
phi : 16.233700  x : 4.271788  y : 1.829712  deg : 3.109366
phi : 17.316901  x : 4.283919  y : 1.838494  deg : 3.176550
phi : 15.621826  x : 4.299827  y : 1.823279  deg : 3.267994
phi : 18.574457  x : 4.315712  y : 1.835069  deg : 3.273042
phi : 19.237743  x : 4.308158  y : 1.837846  deg : 3.285300
phi : 19.166201  x : 4.328132  y : 1.830844  deg : 2.998523
phi : 20.213853  x : 4.334644  y : 1.839393  deg : 3.101033
phi : 19.676485  x : 4.326699  y : 1.832454  deg : 2.737337
phi : 22.473437  x : 4.350739  y : 1.815674  deg : 2.797557
phi : 20.158725  x : 4.349463  y : 1.826555  deg : 2.668798
phi : 20.979034  x : 4.338449  y : 1.824643  deg : 2.761769
phi : 19.755635  x : 4.350944  y : 1.827280  deg : 2.900392
phi : 20.245280  x : 4.353978  y : 1.815449  deg : 2.780090
phi : 21.574017  x : 4.341640  y : 1.822079  deg : 2.773983
phi : 18.798390  x : 4.343938  y : 1.819963  deg : 2.786196
phi : 20.987744  x : 4.350315  y : 1.826023  deg : 2.670122
phi : 22.415196  x : 4.346410  y : 1.811453  deg : 2.627751
phi : 19.515189  x : 4.311363  y : 1.766934  deg : 2.904602
phi : 23.606208  x : 4.283397  y : 1.771031  deg : 3.021326
phi : 21.450221  x : 0.846469  y : 1.850489  deg : 1.246547
phi : 23.415091  x : 4.296072  y : 1.853937  deg : 1.160536
phi : 22.742971  x : 0.806161  y : 1.846350  deg : 0.605334
phi : 22.892583  x : 0.793987  y : 1.839114  deg : 0.682648
phi : 21.266758  x : 0.780792  y : 1.848064  deg : 0.641059
phi : 21.618289  x : 0.777979  y : 1.845137  deg : 0.668214
phi : 21.243429  x : 0.754360  y : 1.849645  deg : 0.929548
phi : 20.465779  x : 0.735331  y : 1.847863  deg : 0.728721
phi : 19.531218  x : 4.248829  y : 1.809957  deg : 1.492484
phi : 20.885239  x : 0.731241  y : 1.839879  deg : 0.545554
phi : 20.520308  x : 0.732682  y : 1.841492  deg : 0.530905
phi : 19.158851  x : 0.738991  y : 1.833814  deg : 0.575983
phi : 19.083358  x : 4.475448  y : 1.789901  deg : 1.076816
phi : 19.228519  x : 4.231528  y : 1.718949  deg : 1.980395
phi : 20.465561  x : 4.482051  y : 1.724749  deg : 2.132619
phi : 23.006185  x : 4.264836  y : 1.759883  deg : 1.521773
phi : 21.674775  x : 4.524857  y : 1.781125  deg : 1.113364
phi : 21.650006  x : 4.279190  y : 1.759837  deg : 1.187183
phi : 19.858236  x : 4.499046  y : 1.776737  deg : 1.092175
phi : 15.546809  x : 4.490490  y : 1.770903  deg : 0.974433
phi : 14.448180  x : 4.481823  y : 1.744637  deg : 1.373537
phi : 14.777374  x : 4.465445  y : 1.754376  deg : 1.102509
phi : 15.552178  x : 4.465200  y : 1.749378  deg : 0.919120
phi : 15.189236  x : 4.591884  y : 1.812276  deg : -0.001950
phi : 13.156939  x : 4.522066  y : 1.795376  deg : -0.053649
phi : 7.744633  x : 4.490840  y : 1.804637  deg : -0.215155
phi : 4.125244  x : 4.490578  y : 1.808497  deg : -0.263233
phi : 3.218417  x : 4.556452  y : 1.787841  deg : 0.062302
phi : 2.597662  x : 4.532637  y : 1.785328  deg : 0.006280
phi : 3.100458  x : 4.588098  y : 1.772837  deg : 0.043447
phi : 4.228300  x : 4.488568  y : 1.782607  deg : -0.164995
phi : 2.005814  x : 4.447202  y : 1.784995  deg : -0.175843
phi : 4.438382  x : 4.491351  y : 1.779252  deg : 0.110220
phi : 3.326663  x : 4.533554  y : 1.762974  deg : 0.292908
phi : 3.976801  x : 4.555683  y : 1.766727  deg : 0.344912
phi : 3.496933  x : 4.510798  y : 1.766746  deg : 0.394770
phi : 5.907612  x : 4.586458  y : 1.750037  deg : 0.356922
phi : 2.544856  x : 4.562842  y : 1.754374  deg : 0.459587
phi : 3.848198  x : 4.586404  y : 1.747738  deg : 0.387857
phi : 3.848198  x : 4.733995  y : 1.721650  deg : -0.295616
phi : 4.669130  x : 4.297464  y : 1.670649  deg : -8.535725
phi : 4.029749  x : 4.143830  y : 1.800969  deg : -9.784252
phi : 6.034972  x : 4.419128  y : 1.782515  deg : -13.463567
phi : 4.630894  x : 4.395203  y : 1.788300  deg : -15.385498
phi : 2.500000  x : 5.139639  y : 1.766742  deg : -15.452138
phi : 89.709458  x : 5.925296  y : 1.535306  deg : -9.001892
phi : 89.713037  x : 3.651836  y : 1.752373  deg : -14.950141
phi : 89.711845  x : 4.343570  y : 1.692147  deg : -14.084067
phi : 89.710310  x : 4.291040  y : 1.730972  deg : -9.018470
phi : 89.708093  x : 3.794758  y : 1.718950  deg : -6.732964
phi : 89.704165  x : 4.921670  y : 1.700933  deg : -1.172864
phi : 2.500000  x : 4.404780  y : 1.732765  deg : 2.267624
phi : 2.500000  x : 4.462561  y : 1.730425  deg : 3.933292
phi : 7.608914  x : 4.090059  y : 1.735985  deg : 4.309127
phi : 1.300799  x : 4.261276  y : 1.733374  deg : 4.626276
phi : 0.611899  x : 4.150727  y : 1.727154  deg : 4.834406
phi : 4.738794  x : 4.185834  y : 1.724742  deg : 4.917807
phi : 6.642780  x : 4.256425  y : 1.732417  deg : 4.916684
phi : 5.424785  x : 4.311661  y : 1.723136  deg : 4.958731
phi : 5.771801  x : 4.418342  y : 1.714809  deg : 4.666061
phi : 3.633503  x : 4.562219  y : 1.690627  deg : 4.563032
phi : 4.134375  x : 4.732345  y : 1.639747  deg : 3.851978
phi : 3.416837  x : 4.874666  y : 1.743997  deg : 4.837635
phi : 5.004207  x : 4.905683  y : 1.737989  deg : 4.928334
phi : 4.964081  x : 5.132480  y : 1.677204  deg : 5.926765
phi : 5.214836  x : 5.144372  y : 1.761084  deg : 4.087605
phi : 4.919826  x : 5.157198  y : 1.766603  deg : 3.641937
phi : 5.687013  x : 5.140353  y : 1.760280  deg : 3.635270
phi : 3.547237  x : 5.166816  y : 1.765025  deg : 3.327796
phi : 4.331026  x : 5.172736  y : 1.759398  deg : 3.356118
phi : 5.399563  x : 5.151056  y : 1.735631  deg : 3.649425
phi : 4.581852  x : 5.106554  y : 1.690317  deg : 4.207030
phi : 5.521153  x : 4.952685  y : 1.692946  deg : 3.695500
phi : 2.732943  x : 4.939639  y : 1.656681  deg : 4.321749
phi : 4.065529  x : 4.928988  y : 1.655900  deg : 4.166307
phi : 3.662365  x : 4.920904  y : 1.655652  deg : 3.732767
phi : 3.001936  x : 4.985843  y : 1.747316  deg : 1.899002
phi : 5.399563  x : 4.914163  y : 1.647304  deg : 3.655479
phi : 2.884459  x : 4.927179  y : 1.660969  deg : 3.357201
phi : 3.567044  x : 4.923747  y : 1.652492  deg : 3.256343
phi : 3.963566  x : 4.940774  y : 1.687949  deg : 2.861979
phi : 4.494205  x : 4.726202  y : 1.652009  deg : 1.723792
phi : 3.438666  x : 4.713865  y : 1.669703  deg : 1.564627
phi : 3.437449  x : 4.657259  y : 1.688523  deg : 1.450226
phi : 4.375727  x : 4.667653  y : 1.680264  deg : 1.241463
phi : 4.511366  x : 4.882334  y : 1.657746  deg : 2.499234
phi : 7.052686  x : 4.881722  y : 1.667225  deg : 2.368268
phi : 4.411056  x : 4.891311  y : 1.668183  deg : 2.281134
phi : 6.169089  x : 4.861207  y : 1.656315  deg : 1.929756
phi : 5.934971  x : 4.863347  y : 1.660363  deg : 1.855838
phi : 4.993361  x : 4.861277  y : 1.662865  deg : 2.085795
phi : 5.414199  x : 4.843969  y : 1.649300  deg : 1.659034
phi : 3.126982  x : 4.843612  y : 1.661536  deg : 1.487488
phi : 1.485627  x : 4.858944  y : 1.658455  deg : 1.666260
phi : 4.922243  x : 4.819726  y : 1.656881  deg : 1.481068
phi : 0.685583  x : 4.826335  y : 1.656578  deg : 1.186505
phi : 2.489720  x : 4.831232  y : 1.670219  deg : 1.456826
phi : 3.061924  x : 4.831671  y : 1.675335  deg : 1.381216
phi : 4.722516  x : 4.815206  y : 1.667667  deg : 1.361905
phi : 3.632205  x : 4.787460  y : 1.657652  deg : 1.456539
phi : 3.089080  x : 4.791996  y : 1.666413  deg : 1.550167
phi : 4.059967  x : 4.805141  y : 1.685058  deg : 1.441582
phi : 1.146558  x : 4.805555  y : 1.715634  deg : 0.511183
phi : 2.406072  x : 4.792078  y : 1.700998  deg : 0.815262
phi : 1.716478  x : 4.805162  y : 1.697921  deg : 0.761243
phi : 2.283379  x : 4.778300  y : 1.709169  deg : 0.803260
phi : 2.843042  x : 4.775450  y : 1.705924  deg : 0.869254
phi : 1.720991  x : 4.783422  y : 1.706020  deg : 0.809261
phi : 2.847613  x : 4.784302  y : 1.726785  deg : 0.764813
phi : 1.595241  x : 4.777942  y : 1.708494  deg : 1.065262
phi : 2.301868  x : 4.769218  y : 1.726157  deg : 1.135094
phi : 3.003374  x : 4.770146  y : 1.708730  deg : 1.119254
phi : 2.864822  x : 4.785378  y : 1.707572  deg : 1.023250
phi : 3.703079  x : 4.778344  y : 1.715643  deg : 1.213165
phi : 2.720513  x : 4.734321  y : 1.705050  deg : 0.930395
phi : 2.171805  x : 4.730434  y : 1.693239  deg : 0.621315
phi : 2.178856  x : 4.743728  y : 1.712230  deg : 0.513479
phi : 2.328828  x : 4.711817  y : 1.696423  deg : 0.460118
phi : 3.041392  x : 4.749031  y : 1.702968  deg : 0.352930
phi : 0.493692  x : 4.746624  y : 1.696204  deg : -0.036072
phi : 2.341374  x : 4.738730  y : 1.698365  deg : -0.009059
phi : 0.928220  x : 4.734303  y : 1.698523  deg : 0.020585
phi : 2.361371  x : 4.732863  y : 1.710894  deg : 0.110412
phi : 1.654147  x : 4.707184  y : 1.693981  deg : 0.276561
phi : -0.920195  x : 4.720497  y : 1.700146  deg : 0.597058
phi : 0.656178  x : 4.716664  y : 1.707953  deg : 0.267079
phi : -0.063603  x : 4.711597  y : 1.706877  deg : 0.567999
phi : 1.510065  x : 4.690153  y : 1.702410  deg : 0.781110
phi : 3.094530  x : 4.688322  y : 1.705407  deg : 0.752997
phi : 1.661402  x : 4.687640  y : 1.710629  deg : 0.936444
phi : 3.371795  x : 4.676096  y : 1.712245  deg : 0.995620
phi : 3.942850  x : 4.702014  y : 1.714460  deg : 1.282305
phi : 3.512012  x : 4.693151  y : 1.721259  deg : 1.252426
phi : 2.941872  x : 4.699179  y : 1.726328  deg : 1.390453
phi : 2.092643  x : 4.692469  y : 1.726441  deg : 1.186664
phi : 2.518360  x : 4.678552  y : 1.730030  deg : 1.236513
phi : 1.374470  x : 4.694749  y : 1.728645  deg : 1.140453
phi : 4.231015  x : 4.677170  y : 1.727375  deg : 0.782305
phi : 2.947800  x : 4.678045  y : 1.724721  deg : 0.562176
phi : 4.672674  x : 4.681938  y : 1.742978  deg : -0.462943
phi : 3.684302  x : 4.968330  y : 1.748992  deg : -2.230953
phi : 2.696646  x : 5.038069  y : 1.739595  deg : -3.926471
phi : 1.692522  x : 5.213963  y : 1.698578  deg : -4.119637
phi : -0.017542  x : 4.940799  y : 1.444292  deg : -8.772661
phi : 6.603200  x : 5.020989  y : 1.730179  deg : -3.397579
phi : 5.140923  x : 4.957211  y : 1.751729  deg : -1.928962
phi : 7.821315  x : 4.701842  y : 1.716298  deg : -0.241598
phi : 5.116718  x : 4.721083  y : 1.733605  deg : 0.634023
phi : 5.807956  x : 4.718263  y : 1.730404  deg : 0.948081
phi : 1.444232  x : 4.737742  y : 1.722323  deg : 1.417992
phi : -0.042142  x : 4.747878  y : 1.739266  deg : 1.861695
phi : 1.947281  x : 4.757694  y : 1.730051  deg : 1.916216
phi : 0.931204  x : 4.749994  y : 1.726228  deg : 2.025174
phi : 2.331959  x : 4.802913  y : 1.744362  deg : 2.132684
phi : 1.602293  x : 4.784686  y : 1.748529  deg : 2.212090
phi : 1.173217  x : 4.788388  y : 1.730160  deg : 2.437765
phi : -0.667622  x : 4.479049  y : 1.729980  deg : 2.333318
phi : -0.390486  x : 4.815526  y : 1.750737  deg : 2.449209
phi : 0.722274  x : 4.479396  y : 1.732953  deg : 2.542128
phi : 1.100056  x : 4.502671  y : 1.737158  deg : 2.585956
phi : 0.709950  x : 4.499986  y : 1.736247  deg : 2.615432
phi : 0.824858  x : 4.504284  y : 1.735908  deg : 2.591852
phi : 0.550429  x : 4.510193  y : 1.743288  deg : 2.456174
phi : 1.943491  x : 4.595848  y : 1.719984  deg : 2.194334
phi : -1.799057  x : 4.619436  y : 1.704576  deg : 2.241463
phi : -0.141351  x : 4.850565  y : 1.739730  deg : 2.583991
phi : 1.798150  x : 4.813432  y : 1.702807  deg : 3.131277
phi : 0.271060  x : 4.825655  y : 1.687470  deg : 3.755050
phi : 2.344130  x : 4.813650  y : 1.684039  deg : 3.392803
phi : 3.039688  x : 4.811661  y : 1.680271  deg : 3.460540
phi : 1.656925  x : 4.808835  y : 1.679196  deg : 3.496589
phi : 3.850926  x : 4.574442  y : 1.724174  deg : 1.782685
phi : 1.928318  x : 4.812063  y : 1.685316  deg : 2.636643
phi : 1.784595  x : 4.815251  y : 1.680647  deg : 2.678622
phi : 2.070455  x : 4.795286  y : 1.677049  deg : 2.376625
phi : -0.006491  x : 4.791701  y : 1.680982  deg : 2.097799
phi : -1.961183  x : 4.788269  y : 1.667917  deg : 1.806235
phi : -1.242818  x : 4.787028  y : 1.667697  deg : 1.818369
phi : -0.681679  x : 4.779937  y : 1.667054  deg : 1.879021
phi : -1.379247  x : 4.772139  y : 1.665033  deg : 1.963877
